,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_q,param_model__splitter,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_features,param_model__max_depth,param_model__ccp_alpha,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
236,1,4000,0.13223910331726074,0.020020880739196775,0.010741949081420898,0.0039722790745631426,6,best,20,50,0.01,sqrt,30,0.001,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3654.8539776348152,-3063.352961376114,-3110.3343349918714,-3276.1804246676,268.4487004430164,192,-3424.1813782670356,-3077.3103961827896,-2931.555552927831,-3144.349109125885,206.6247689614893
237,1,4000,0.11134155591328938,0.00842131108682707,0.008026043574015299,0.001828784758076333,14,random,100,10,0.0,0.7,10,0.1,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': 0.7, 'model__max_depth': 10, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3349.2537625923273,-3440.4139641199154,-3204.646340730584,-3331.4380224809424,97.07263090576626,197,-3336.3594618084962,-3310.0392246445303,-3158.7109503659035,-3268.3698789396435,78.28153968442916
238,1,4000,0.08845829963684082,0.001989911591459302,0.009056488672892252,0.003713784027998118,4,best,100,20,0.01,log2,15,0.01,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3264.058554813408,-3078.3245547481433,-3049.481185675752,-3130.6214317457675,95.08622172985243,159,-3191.317494858774,-2897.6133451486967,-2837.6905405347075,-2975.540460180726,154.52611893364002
239,1,4000,0.10835655530293782,0.002175181513924089,0.00709080696105957,0.0006545639851387021,9,random,100,20,0.0,,15,0.0,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3326.566121192176,-3047.0134115598576,-3149.64389431589,-3174.4078090226412,115.46245557004026,167,-3109.842592512964,-3103.293206607483,-2985.8638333354147,-3066.333210818621,56.963228772813
240,1,4000,0.11341269810994466,0.009580746353108266,0.012832323710123697,0.0005871073633527912,5,random,50,10,0.001,0.5,25,0.001,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'random', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.5, 'model__max_depth': 25, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3381.3162467886177,-3242.7078339303016,-3020.5429064027358,-3214.8556623738855,148.59600348731433,176,-3123.945737053527,-3155.2572127123385,-2903.0885453414676,-3060.7638317024443,112.22365785562658
241,1,4000,0.11958066622416179,0.009060951077128173,0.012592633565266928,0.003037371928383606,10,best,20,50,0.01,,25,0.0,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3211.297231602778,-2972.8229731766646,-3045.065369755541,-3076.3951915116613,99.84541812696895,149,-2950.818013290709,-2820.4751281094036,-2683.644340805139,-2818.3124940684174,109.0839143560378
242,1,4000,0.10305555661519368,0.02147881430783089,0.012334823608398438,0.0009682782303920605,4,best,50,50,0.01,sqrt,15,0.1,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3596.8788325434602,-3195.3330358190437,-3330.0702969921294,-3374.0940551182116,166.85987170161556,209,-3145.6454595562245,-3101.973857280799,-3023.8531718423665,-3090.4908295597966,50.38012359965504
243,1,4000,0.10394597053527832,0.004329709583875514,0.012227773666381836,0.001968505574372176,14,random,100,10,0.0001,,20,0.0,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3203.5647596154204,-3238.9800526752974,-3263.3853215476133,-3235.3100446127773,24.559134442606844,181,-2999.585027845941,-3222.0900070225584,-2945.3193398403514,-3055.664791569617,119.74752739993838
244,1,4000,0.12131714820861816,0.011617054617438716,0.009820699691772461,0.0006140355598983126,3,best,50,50,0.001,,30,0.1,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3211.3163968983013,-2934.816472593798,-3038.623548994419,-3061.5854728288396,114.04235907396365,145,-2950.88291511816,-2842.0567909975225,-2692.6077563906765,-2828.515820835453,105.87424240932958
245,1,4000,0.10143327713012695,0.0059593515406122935,0.011706988016764322,0.004602705940605002,13,best,20,50,0.0,,20,0.01,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3213.038804407191,-2935.157858649048,-3045.1504277170516,-3064.4490302577638,114.26221903696853,146,-2951.8784249602577,-2842.1289160694705,-2688.84227256665,-2827.616537865459,107.87326269705106
246,1,4000,0.11025810241699219,0.01334438353332642,0.007204214731852214,0.0016961464393693418,12,best,20,50,0.0,,30,0.0,DecisionTreeRegressor(),"{'q': 12, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3210.8827375254923,-2934.9833742155374,-3030.1814550564463,-3058.682522265826,114.42420429485122,142,-2950.918433944967,-2842.1221949890605,-2682.4931092357547,-2825.1779127232608,110.23722983468835
247,1,4000,0.10129396120707194,0.01658143656172118,0.008931795756022135,0.00320901476949028,12,best,100,50,0.0001,,20,0.1,DecisionTreeRegressor(),"{'q': 12, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3210.8827375254923,-2934.983374215538,-3030.1814550564463,-3058.682522265826,114.42420429485105,142,-2950.9184339449666,-2842.1221949890605,-2682.4931092357547,-2825.1779127232608,110.23722983468816
248,1,4000,0.1094218095143636,0.01983712286665513,0.010911941528320312,0.0030318478776820306,14,best,50,50,0.001,,20,0.01,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3211.3988107266528,-2973.4688673025703,-3017.914516687639,-3067.5940649056206,103.29152152299767,147,-2950.8050923443707,-2820.5982840600877,-2691.5619497434477,-2820.9884420493017,105.83592935559275
249,1,4000,0.11111235618591309,0.015082407895849253,0.012543360392252604,0.004026335251824365,14,best,100,50,0.0,0.5,20,0.1,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3366.1597575230085,-3108.7937455013853,-3413.432323174065,-3296.1286087328194,133.86420258919983,193,-3163.0870642678997,-2941.839158399409,-3025.502109375944,-3043.4761106810843,91.21387871366221
250,1,4000,0.09841068585713704,0.006638308660342034,0.014003992080688477,0.005223095515537344,5,random,20,10,0.001,0.5,25,0.01,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.5, 'model__max_depth': 25, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3279.2565509912106,-3010.455397080739,-3042.8255329608282,-3110.845827010926,119.81537293657705,155,-2999.7750705582466,-3001.0220482090726,-2843.5488062045697,-2948.115308323963,73.94143521476632
251,1,4000,0.09766467412312825,0.012830309467676602,0.010056177775065104,0.004742325203257442,13,random,20,20,0.0001,,20,0.01,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3135.6675459568883,-2970.838666730185,-2910.806483549244,-3005.770898745439,95.0642588706862,136,-2873.131639014747,-2936.0210380401777,-2869.0265053806056,-2892.7263941451765,30.659774657083855
252,1,4000,0.10454495747884114,0.020844605983958348,0.008855104446411133,0.0027183043962400043,7,random,50,10,0.0,0.7,25,0.01,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'random', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': 0.7, 'model__max_depth': 25, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3053.373665518349,-2992.348156156937,-3128.827925209201,-3058.183248961496,55.82132752399859,141,-2960.0003768743118,-2952.7670562478343,-2808.4066322658923,-2907.058021796013,69.8195422690478
253,1,4000,0.10113040606180827,0.008613077787834426,0.011929988861083984,0.0019467505894344497,7,best,100,10,0.0,log2,15,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3430.976765839306,-3010.5842178575294,-2788.0913015866076,-3076.550761761148,266.5697141122036,150,-3127.7815472311277,-2785.7441187047552,-2615.928309190174,-2843.151325042019,212.86948243440816
254,1,4000,0.08737659454345703,0.0020558482882702123,0.00938272476196289,0.004605788430368613,5,best,100,10,0.001,0.5,10,0.0,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3198.075898563622,-3031.069658973686,-3018.9448590033053,-3082.696805513538,81.73536170012527,151,-2979.4371653151566,-2852.4475740738285,-2797.3303098566257,-2876.405016415203,76.25044692285982
255,1,4000,0.09964934984842937,0.00968846910802419,0.008373657862345377,0.0029168713304135938,14,random,20,10,0.001,log2,15,0.01,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3996.49877629043,-3088.249323978686,-3257.432554531931,-3447.3935516003494,394.37135816517446,221,-3801.745818509625,-3121.6757790033216,-3001.6180114267386,-3308.3465363132286,352.3119882933382
256,1,4000,0.08601498603820801,0.002281275039436938,0.009743928909301758,0.004071496829985161,4,random,20,10,0.0001,0.5,30,0.01,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.5, 'model__max_depth': 30, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3780.0113072401173,-3043.598699929953,-3211.8115215365037,-3345.1405095688583,315.0749607512867,202,-3394.4618629086244,-2888.8675427302474,-2979.2457894937047,-3087.525065044192,220.15101678084918
257,1,4000,0.09692978858947754,0.0030045081826596018,0.0073393980662028,0.0011771681852976409,5,random,20,10,0.001,0.5,15,0.0,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.5, 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3187.153713247985,-2993.6844309149974,-3003.8267504125206,-3061.5549648585015,88.90819556880426,144,-2884.8153301467173,-2820.3535574706416,-2665.096234718755,-2790.088374112038,92.21751900341538
258,1,4000,0.09712497393290202,0.006785864813410856,0.008693774541219076,0.004014946239860196,12,best,100,10,0.001,sqrt,15,0.01,DecisionTreeRegressor(),"{'q': 12, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3237.8259848762254,-3059.3110353337365,-3288.4167094891773,-3195.1845765663797,98.27196873825882,172,-3110.4777622052766,-2929.828929365294,-2941.0771605007376,-2993.794617357102,82.63513334598888
259,1,4000,0.09286236763000488,0.002464604624261351,0.011897007624308268,0.0024654348876746363,9,best,100,10,0.0,0.5,20,0.001,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3125.9210960585447,-3032.3695562330076,-2942.3130762017217,-3033.5345761644253,74.96218687896949,138,-2927.381551503122,-3002.2820748571726,-2710.6109483723612,-2880.0915249108853,123.68042547239922
260,1,4000,0.10198775927225749,0.008154956861573545,0.008580923080444336,0.0016599360122989768,14,best,100,10,0.0001,0.5,25,0.01,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.5, 'model__max_depth': 25, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3169.975621449024,-3039.143605889539,-3245.7881687106137,-3151.635798683059,85.3532098993883,163,-2908.3262759150543,-2927.5468421696078,-2817.232026934071,-2884.3683816729113,48.11669937073776
261,1,4000,0.09320497512817383,0.0026038995404356205,0.009709835052490234,0.003071698300612264,13,random,20,20,0.0001,,30,0.001,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3075.17401794967,-3052.5964208371665,-2908.745515338177,-3012.171984708338,73.71211070837793,137,-2996.8126330252962,-3042.568132530692,-2816.7738389336014,-2952.051534829863,97.4625832101673
262,1,4000,0.09816161791483562,0.004610738045445946,0.008833646774291992,0.0021349464897618873,3,best,100,10,0.0,sqrt,20,0.1,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3244.602206135936,-3035.7446816410497,-3292.9095762898223,-3191.085488022269,111.5989100847967,171,-2999.608162367546,-3086.5861436761156,-2856.8066049517847,-2981.0003036651487,94.72538698155441
263,1,4000,0.09550905227661133,0.008417473934717938,0.010809024175008139,0.0023377932848427947,10,best,50,10,0.01,sqrt,25,0.001,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 25, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3075.748221281845,-2936.6329074605133,-2915.4656811289256,-2975.9489366237613,71.09587789898971,130,-2626.4132669387122,-2540.527118383283,-2501.9144372946157,-2556.2849408722036,52.0334595741477
264,1,4000,0.09043081601460774,0.005415357964117595,0.006064971288045247,0.00030221028065267734,13,random,50,20,0.0001,0.7,15,0.001,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'random', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.7, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3689.923529777733,-3400.650360013173,-3053.157198771721,-3381.243696187543,260.32070480639237,211,-3580.375959758437,-3324.8728462658887,-2969.491639878772,-3291.580148634366,250.50111890022677
265,1,4000,0.09979526201883952,0.004582361815598107,0.008559226989746094,0.0004253033283268161,14,best,100,10,0.01,log2,10,0.0,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3273.7351580179147,-3263.708909580274,-3119.1401980289984,-3218.861421875729,70.6322555142745,178,-3056.580598652599,-3090.4406539305446,-2859.499404581687,-3002.1735523882767,101.82848381832679
