,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weights,param_model__p,param_model__n_neighbors,param_model__metric,param_model__leaf_size,param_model__algorithm,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
264,1,20000,0.5355988343556722,0.06348056384232058,2.5127131144205728,0.14057183151435007,distance,3,1555,cosine,690,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1555, 'model__metric': 'cosine', 'model__leaf_size': 690, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2119.3572724054015,-2180.8354221507243,-2285.7310237367915,-2195.3079060976393,68.68840696320873,86,-788.6472195412667,-802.7411756432116,-76.0235852310851,-555.8039934718544,339.30476958865006
265,1,20000,0.5290935834248861,0.03777343550506617,0.6101814111073812,0.035466292469791647,uniform,2,55,chebyshev,990,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 55, 'model__metric': 'chebyshev', 'model__leaf_size': 990, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2343.049614052314,-2337.5962332596896,-2203.6063197228814,-2294.7507223449616,64.48726715416646,133,-2292.2593033007643,-2261.1561989049724,-2171.0678562418607,-2241.4944528158658,51.392476132290874
266,1,20000,0.4845427672068278,0.03501635732566786,2.107274293899536,0.07026023553514459,distance,3,755,manhattan,570,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 755, 'model__metric': 'manhattan', 'model__leaf_size': 570, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2083.680884853488,-2135.3494387356395,-2225.489392574539,-2148.1732387212223,58.59892262986032,78,-777.513471423403,-787.9458791601013,-84.32893773167332,-549.9294294383925,329.25681181609616
267,1,20000,0.4788353443145752,0.02204845795221501,2.4104495843251548,0.24307232774083648,distance,2,1355,cosine,180,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1355, 'model__metric': 'cosine', 'model__leaf_size': 180, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2103.9689177633013,-2166.6653692395657,-2263.586061528792,-2178.073449510553,65.6608273253051,83,-786.5445434548377,-800.3665137700451,-74.57322749300982,-553.8280949059642,338.93134277225425
268,1,20000,0.5074996948242188,0.0473784224113256,2.6348286469777427,0.43817221081708513,distance,4,1305,cosine,750,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1305, 'model__metric': 'cosine', 'model__leaf_size': 750, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2100.170872838064,-2163.3100189382917,-2258.135642052323,-2173.872177942893,64.919881291519,82,-786.0431561890105,-799.7851689581917,-74.2133178805475,-553.3472143425832,338.84527322747834
269,1,20000,0.48668821652730304,0.04309636693754603,4.108829975128174,0.1254605420544707,distance,4,505,minkowski,540,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 505, 'model__metric': 'minkowski', 'model__leaf_size': 540, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2095.914161483818,-2134.3061067674125,-2266.319766705635,-2165.513344985622,72.98372586021942,80,-795.747006825502,-806.2823543844108,-73.95422846697865,-558.6611965589639,342.7665698156111
270,1,20000,0.4318375587463379,0.015626403637737096,1.050554354985555,0.07441279049839454,distance,3,355,chebyshev,870,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 355, 'model__metric': 'chebyshev', 'model__leaf_size': 870, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2105.6025358018614,-2129.569560357158,-2279.228871339631,-2171.466989166217,76.82478768243207,81,-798.728171466477,-809.0451391595957,-75.44226926834128,-561.0718599648046,343.4178062512252
271,1,20000,0.49848373730977374,0.03662728523977859,2.4072648684183755,0.35477275845503414,distance,4,1055,cosine,90,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1055, 'model__metric': 'cosine', 'model__leaf_size': 90, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2078.0119595325964,-2143.3964308024183,-2230.668847407398,-2150.692412580804,62.53508277485978,79,-782.8854552086194,-795.7573140094637,-72.2643158606894,-550.3023616929241,338.06478780905644
272,1,20000,0.5063868363698324,0.023352293020657347,0.9097292423248291,0.0141785571529714,distance,1,555,euclidean,360,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 555, 'model__metric': 'euclidean', 'model__leaf_size': 360, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2068.797402623762,-2113.1529940231103,-2219.6622531616445,-2133.870883269506,63.308630180904636,75,-787.7196383458219,-802.083886319826,-74.38605461029691,-554.7298597586482,339.7049810872788
273,1,20000,0.5711643695831299,0.011773073467188363,0.9637883504231771,0.038666207885475895,distance,2,555,euclidean,330,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 555, 'model__metric': 'euclidean', 'model__leaf_size': 330, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2068.797402623762,-2113.1529940231103,-2219.6622531616445,-2133.870883269506,63.308630180904636,75,-787.7196383458219,-802.083886319826,-74.38605461029691,-554.7298597586482,339.7049810872788
274,1,20000,0.5629439353942871,0.031846450447697655,1.9432731469472249,0.05481998186446234,distance,4,555,euclidean,210,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 555, 'model__metric': 'euclidean', 'model__leaf_size': 210, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2069.2351880348265,-2115.366318943658,-2219.664670758605,-2134.75539257903,62.92434319860801,77,-783.7796432360104,-796.154314116375,-73.8039650580583,-551.2459741368145,337.6402791381371
275,1,20000,0.532026449839274,0.019484800663527427,1.462602694829305,0.10912060806559791,distance,2,605,manhattan,300,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 605, 'model__metric': 'manhattan', 'model__leaf_size': 300, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2050.338811336508,-2102.923947034729,-2177.1063597674392,-2110.1230393795586,52.00239117411916,70,-772.3102106827071,-781.953113519863,-80.17651631805693,-544.8132801735422,328.57139065795656
276,1,20000,0.5160859425862631,0.03788727924684437,1.288359006245931,0.08100580215182557,distance,2,605,manhattan,540,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 605, 'model__metric': 'manhattan', 'model__leaf_size': 540, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2050.362077823885,-2102.9037811619096,-2177.1083640257625,-2110.1247410038523,51.99526877368279,71,-772.305928944636,-781.9585188231454,-80.17651631805693,-544.8136546952794,328.57170287206344
277,1,20000,0.5751852989196777,0.04718055473926119,0.976751963297526,0.04494564584016083,distance,3,505,euclidean,450,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 505, 'model__metric': 'euclidean', 'model__leaf_size': 450, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2057.5222875587947,-2101.1547728505366,-2203.0272048127295,-2120.5680884073536,60.9676299465545,73,-785.6372151289191,-798.8944128428512,-72.74925994748861,-552.426962639753,339.2265341114527
278,1,20000,0.5838536421457926,0.02516704415713013,4.535237709681193,0.07684937283873164,distance,4,355,minkowski,240,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 355, 'model__metric': 'minkowski', 'model__leaf_size': 240, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2053.6297864256153,-2095.851278915772,-2213.0443230159344,-2120.8417961191076,67.43709701958902,74,-786.0111583297896,-795.3056817532876,-69.21792283442977,-550.1782543058357,340.1114791537533
279,1,20000,0.5572396914164225,0.04015882026080094,1.0915696620941162,0.04413223970507167,uniform,4,55,euclidean,240,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 240, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2248.847137441017,-2241.3491667348553,-2112.879824346071,-2201.025376173981,62.403438054125935,91,-2187.9480046092067,-2168.58784287789,-2085.1622686021697,-2147.232705363089,44.59639974507757
280,1,20000,0.5234347184499105,0.030404189930811433,0.5613842805226644,0.044174210861182055,uniform,4,55,euclidean,300,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 300, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2249.2733846111882,-2240.8316368000437,-2112.8832719635598,-2200.9960977915975,62.400418444528036,89,-2187.9184688708124,-2167.9738898017904,-2085.0494044169286,-2146.9805876965106,44.542490241468585
281,1,20000,0.5323116779327393,0.029914618119593193,0.5221616427103678,0.006455447313462562,uniform,4,55,euclidean,390,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 390, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2249.2733846111882,-2240.8316368000437,-2112.8832719635598,-2200.9960977915975,62.400418444528036,89,-2187.9184688708124,-2167.9738898017904,-2085.0494044169286,-2146.9805876965106,44.542490241468585
282,1,20000,0.5482646624247233,0.06487279449300644,0.49549682935078937,0.021341315318858783,uniform,1,55,euclidean,90,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 90, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2248.765472001746,-2240.7704306794317,-2112.9254670921637,-2200.8204565911137,62.23679006130154,88,-2187.2462120643927,-2167.9819968226475,-2085.1377102609385,-2146.7886397159928,44.29751930017556
283,1,20000,0.543128252029419,0.004377762809152768,0.4977789719899495,0.017778509555357206,uniform,3,55,euclidean,960,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 960, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2248.887273272782,-2242.6112784005672,-2112.9184682104574,-2201.4723399612685,62.669440609457,92,-2187.7470282211602,-2168.5881292486856,-2085.0265411180735,-2147.1205661959734,44.59833192127624
284,1,20000,0.560380220413208,0.03775230337845902,4.041450500488281,0.16697762143114084,distance,3,355,minkowski,660,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 355, 'model__metric': 'minkowski', 'model__leaf_size': 660, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2041.3080828010882,-2085.193126816709,-2190.336855948099,-2105.6126885219655,62.53059348085486,68,-781.8608672437106,-791.4677095044509,-68.40710006790216,-547.2452256053546,338.61239956201786
285,1,20000,0.47719669342041016,0.06646845715708061,1.508548339207967,0.11809310472471475,distance,1,405,euclidean,60,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 405, 'model__metric': 'euclidean', 'model__leaf_size': 60, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2032.5178909680417,-2079.5085810808155,-2170.1552009718403,-2094.0605576735657,57.12458486114598,66,-777.9355751416297,-786.3385017996418,-68.90716706688575,-544.393748002719,336.2372860363561
286,1,20000,0.5368045965830485,0.10707725938468855,0.8615366617838541,0.04273174287064768,distance,1,355,euclidean,30,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 355, 'model__metric': 'euclidean', 'model__leaf_size': 30, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2019.0953819269905,-2064.7221066629136,-2152.6330939894756,-2078.8168608597935,55.42007282338314,62,-779.5734732361132,-789.0516784633382,-67.83793017077353,-545.4876939567416,337.77155172016853
287,1,20000,0.5196550687154134,0.02959824632174249,2.3003146648406982,0.25062735937866715,distance,3,505,cosine,630,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 505, 'model__metric': 'cosine', 'model__leaf_size': 630, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2010.2428851111044,-2087.3358532195252,-2174.8266806335796,-2090.801806321403,67.23573484551348,64,-770.0930694956742,-780.3686961915383,-66.54949330230627,-539.0037529965063,334.10194826668715
288,1,20000,0.5554060141245524,0.02368517678669674,2.5257047017415366,0.8367637851123744,distance,2,505,cosine,750,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 505, 'model__metric': 'cosine', 'model__leaf_size': 750, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2010.2428851111044,-2087.3358532195252,-2174.8266806335796,-2090.801806321403,67.23573484551348,64,-770.0930694956742,-780.3686961915383,-66.54949330230627,-539.0037529965063,334.10194826668715
289,1,20000,0.4891750017801921,0.03660373033054122,1.2222262223561604,0.03943977552916055,distance,2,355,manhattan,570,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 355, 'model__metric': 'manhattan', 'model__leaf_size': 570, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-1981.163559730321,-2037.4652080811456,-2090.91631140841,-2036.5150264066258,44.81141044525016,49,-760.9147146912512,-768.093064842298,-71.98462272019103,-533.66413408458,326.46986648894926
290,1,20000,0.5241032441457113,0.018396817403143178,0.6455994447072347,0.0452172252039772,distance,1,155,chebyshev,300,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 155, 'model__metric': 'chebyshev', 'model__leaf_size': 300, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2033.3259405711347,-2066.892461768135,-2150.7209407417627,-2083.6464476936776,49.36880627522061,63,-778.2268689191582,-788.0331031133984,-68.12950670845004,-544.7964929136689,337.0782326213929
291,1,20000,0.5332286357879639,0.057998903386284065,2.137730042139689,0.3455125777158739,distance,4,405,cosine,510,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 405, 'model__metric': 'cosine', 'model__leaf_size': 510, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-1990.4257352224295,-2073.1344333706174,-2161.3631407198454,-2074.9744364376306,69.79703125497515,61,-766.1256773972109,-775.1052113737298,-65.0194772937779,-535.4167886882395,332.641329295246
292,1,20000,0.5313908259073893,0.00311221292799417,1.1330219109853108,0.03999374146006134,distance,2,305,manhattan,660,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 305, 'model__metric': 'manhattan', 'model__leaf_size': 660, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-1965.1536135782935,-2020.701238685898,-2070.944391006137,-2018.9330810901095,43.20699737434149,42,-758.0059256885378,-764.8406420091246,-70.10150781215953,-530.9826918366074,325.90415531525866
293,1,20000,0.6178425153096517,0.0753784492765993,0.4751776059468587,0.04958619678635043,uniform,4,5,chebyshev,990,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 5, 'model__metric': 'chebyshev', 'model__leaf_size': 990, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2046.4713771377137,-2097.876417641764,-2055.3655565556555,-2066.5711171117114,22.43201563000722,59,-1705.0213905347632,-1694.9659191479786,-1668.1660091502285,-1689.38443961099,15.555159264506468
294,1,20000,0.5928266843159994,0.04713247950028895,1.283711274464925,0.07098466369600318,distance,3,105,chebyshev,600,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 105, 'model__metric': 'chebyshev', 'model__leaf_size': 600, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2004.67551726573,-2036.032878145004,-2105.7732973824477,-2048.8272309310605,42.25290430682535,53,-784.3713385227601,-783.0562482351834,-67.589250678406,-545.0056124787832,337.58477379926126
295,1,20000,0.522845983505249,0.02124723506053126,0.5575400988260905,0.01277174509825261,distance,4,105,chebyshev,390,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 105, 'model__metric': 'chebyshev', 'model__leaf_size': 390, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2004.4842615118873,-2039.814104115142,-2099.9263191769637,-2048.0748949346644,39.39946777609117,52,-776.5640692471828,-783.1235386387668,-67.42766500215077,-542.3717576293667,335.84686490600836
296,1,20000,0.5829540093739828,0.023256910763799807,0.7686562538146973,0.08774912556929369,distance,3,5,chebyshev,990,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 5, 'model__metric': 'chebyshev', 'model__leaf_size': 990, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-1957.1100302903853,-2008.2072153032575,-2014.9121550443356,-1993.4098002126593,25.81335605896555,29,-785.5319549238907,-767.4550291168457,-62.593608326682904,-538.5268641224731,336.61653929552557
297,1,20000,0.5613482793172201,0.04230570439454925,2.2132001717885337,0.08854364243126935,distance,4,55,minkowski,750,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 55, 'model__metric': 'minkowski', 'model__leaf_size': 750, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-1935.5588863770447,-1953.664324609907,-2001.1651734369518,-1963.4627948079678,27.665306060280013,23,-755.1176036345139,-757.0625483881036,-64.51521588459035,-525.565122635736,326.01248246956607
298,1,20000,0.5433005491892496,0.018710870598861715,1.5780617396036785,0.11007021947999875,distance,4,5,cosine,930,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 5, 'model__metric': 'cosine', 'model__leaf_size': 930, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-1951.351802614352,-1990.716229785839,-2046.3792613334379,-1996.1490979112095,38.98453983912634,30,-732.0045558913381,-727.9911429068297,-46.64681093359468,-502.2141699105875,322.13893565240886
299,1,20000,0.556575616200765,0.047258096913182356,0.8015639781951904,0.06345922123710404,distance,2,105,manhattan,630,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 105, 'model__metric': 'manhattan', 'model__leaf_size': 630, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-1885.351057884285,-1932.7185418007784,-1958.6213678522565,-1925.5636558457734,30.337313388768248,9,-740.5108914263046,-743.5602219179017,-62.18553732149802,-515.4188835552349,320.48679037549994
300,2,40000,0.9764173030853271,0.013755794675849106,4.92089303334554,0.03978547195663734,distance,1,1155,manhattan,630,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1155, 'model__metric': 'manhattan', 'model__leaf_size': 630, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-1909.1510787696675,-1980.0038499819702,-2166.6369316174605,-2018.5972867896992,108.60273516403096,41,-869.4641116740925,-881.4469771528363,-99.70370630965715,-616.871598378862,365.7256428041371
301,2,40000,0.8682763576507568,0.10031470095581284,2.0634706815083823,0.09788980954096743,distance,4,505,chebyshev,60,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 505, 'model__metric': 'chebyshev', 'model__leaf_size': 60, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-1944.3241305628264,-1975.3694621917355,-2206.548464542341,-2042.0806857656344,116.98487322668423,51,-888.4682635036337,-902.8198302772926,-91.75955444875866,-627.682549409895,379.0000741101953
302,2,40000,0.9437776406606039,0.0409963972071839,11.014349619547525,0.18142754307734804,distance,1,1955,cosine,690,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1955, 'model__metric': 'cosine', 'model__leaf_size': 690, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-1926.4899692536117,-2001.600422267564,-2173.834177084336,-2033.974856201837,103.54022492498774,48,-884.4302728183673,-893.1214147715796,-93.02206752832825,-623.524585039425,375.13870750370137
303,2,40000,1.0821413199106853,0.3138479889871553,2.679833968480428,0.28284605772993104,distance,3,505,chebyshev,270,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 505, 'model__metric': 'chebyshev', 'model__leaf_size': 270, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-1943.2995217930634,-1975.2536591363967,-2205.897796210525,-2041.4836590466614,116.98795692389994,50,-887.9862498866515,-902.5787094280578,-91.53895153280459,-627.3679702825046,378.9351641724185
304,2,40000,0.967430591583252,0.0962762140120318,11.97424832979838,0.541459357518962,distance,2,1905,cosine,180,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1905, 'model__metric': 'cosine', 'model__leaf_size': 180, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-1924.3253355134877,-1999.3946005815708,-2171.144363157721,-2031.6214330842597,103.30806567956009,46,-884.0084752007431,-892.6589764577109,-92.80108397247,-623.1561785436413,375.03431180466345
305,2,40000,0.911078691482544,0.0019005334910336656,10.090783675511679,1.2893581543204173,distance,2,1855,cosine,810,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1855, 'model__metric': 'cosine', 'model__leaf_size': 810, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-1922.3069642006737,-1996.932896670761,-2168.434301033926,-2029.2247206351203,103.04283221187264,44,-883.6177965968375,-892.1148671612044,-92.57744786806285,-622.7700372087015,374.9188235657085
306,2,40000,0.825011412302653,0.0411816709979219,24.73557750384013,0.6572581539079984,distance,3,755,minkowski,210,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 755, 'model__metric': 'minkowski', 'model__leaf_size': 210, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-1923.0902616193562,-1970.499552746533,-2186.4393786195983,-2026.6763976618292,114.61549570827303,43,-880.5425849518313,-894.6506351426567,-89.61366466347668,-621.6022949193215,376.2168579522226
307,2,40000,0.7858835856119791,0.04574370400902338,4.518580039342244,0.1054247191959588,distance,3,455,chebyshev,900,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 455, 'model__metric': 'chebyshev', 'model__leaf_size': 900, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-1932.6937722068353,-1967.1774609704821,-2197.771985533903,-2032.5477395704067,117.67630684308375,47,-885.9952375528222,-900.3448372337323,-92.61937147581142,-626.3198154207886,377.4286693341758
308,2,40000,0.8179599444071451,0.044973688218719464,4.559625784556071,0.1343258137774061,distance,1,1055,minkowski,720,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1055, 'model__metric': 'minkowski', 'model__leaf_size': 720, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-1899.1175333956057,-1969.4136824556629,-2146.805359611076,-2005.1121918207816,104.22124700848293,36,-867.6439082516475,-879.5158215284468,-98.19409128932233,-615.1179403564723,365.55249042329626
309,2,40000,0.7445933024088541,0.025577805240021862,2.700296401977539,0.12546460408179738,distance,3,455,chebyshev,960,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 455, 'model__metric': 'chebyshev', 'model__leaf_size': 960, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-1933.366456340725,-1964.4659657541654,-2191.4991153414535,-2029.7771791454481,115.05732877332014,45,-885.4349134751828,-899.9622747051254,-91.21069579688093,-625.5359613257297,377.8715637999525
310,2,40000,0.904925266901652,0.0915284031719126,2.8001363277435303,0.20343340569071452,distance,2,855,minkowski,900,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 855, 'model__metric': 'minkowski', 'model__leaf_size': 900, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-1912.1018335910157,-1965.3864107751424,-2166.435270479761,-2014.6411716153063,109.51681112650141,38,-880.2141721157382,-892.6213614421015,-90.48828389630071,-621.1079391513802,375.2389447574346
311,2,40000,0.9763074715932211,0.09560928829459764,10.570793151855469,0.1426921016067081,distance,3,705,minkowski,180,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 705, 'model__metric': 'minkowski', 'model__leaf_size': 180, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-1916.9244130995176,-1963.123735697751,-2174.0256624504373,-2018.0246037492352,111.9102083191574,40,-878.6421031487436,-892.7747576015407,-88.98430167318489,-620.1337208078231,375.6236698840727
312,2,40000,0.7775118350982666,0.04952658121563519,0.9604523181915283,0.010508824175923477,uniform,3,55,euclidean,960,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 960, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2069.331190552491,-2097.901687542189,-2030.1880065183445,-2065.806961537675,27.756089927093964,58,-2039.00544922714,-2023.472717045199,-1968.6859337392525,-2010.3880333371972,30.161954793156752
313,2,40000,0.7983174324035645,0.05847762024998035,2.467747688293457,0.22205824786252473,uniform,4,55,euclidean,240,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 240, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2068.4614128989588,-2095.9733034234946,-2030.2098143362678,-2064.8815102195736,26.966904427796337,54,-2038.7931414194447,-2022.2572032482628,-1968.7432706272205,-2009.9312050983092,29.896418651697196
314,2,40000,0.8131790161132812,0.011903944843667275,0.9690574010213217,0.038673587630628004,uniform,4,55,euclidean,300,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 300, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2068.4012491221374,-2096.4183836414095,-2030.1507210407535,-2064.9901179347667,27.16097247426515,56,-2038.699215207653,-2023.0228796629008,-1968.7955605708325,-2010.1725518137955,29.949718165263654
315,2,40000,0.9186054070790609,0.005223622177337266,0.9734357198079427,0.021635303271740135,uniform,4,55,euclidean,390,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 390, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2068.4012491221374,-2096.4183836414095,-2030.1507210407535,-2064.9901179347667,27.16097247426515,56,-2038.699215207653,-2023.0228796629008,-1968.7955605708325,-2010.1725518137955,29.949718165263654
