,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__bootstrap,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
46,0,10000,0.32775266965230304,0.005567604111613463,0.046768903732299805,0.00029602666279859906,250,92,13,0.0001,0.7,log2,80,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 92, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.7, 'model__max_features': 'log2', 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2560.297683074925,-2653.191740318542,-2506.495257954271,-2573.328227115913,60.593238308223896,156,-2526.675035907619,-2522.277370378832,-2559.8795489922873,-2536.277318426246,16.785585707091958
47,0,10000,0.40361809730529785,0.013734965639684488,0.054847002029418945,0.0004857151160652227,250,82,1,0.001,,sqrt,60,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 82, 'model__min_samples_leaf': 1, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2291.103038271182,-2384.1236357048506,-2253.3671104663235,-2309.5312614807854,54.94856249930847,119,-2229.0876875299314,-2226.5302282961065,-2259.679038507269,-2238.4323181111026,15.059935704330101
48,0,10000,0.6703600088755289,0.014843415786451175,0.10301701227823894,0.0014864868769676291,650,12,29,0.01,0.7,sqrt,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 650, 'model__min_samples_split': 12, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.7, 'model__max_features': 'sqrt', 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2716.5064077286675,-2817.1545835893958,-2643.9583651730118,-2725.8731188303586,71.01658949889034,172,-2686.690119892572,-2687.8961364228726,-2716.5927549000576,-2697.0596704051673,13.820749168821699
49,0,10000,0.08433310190836589,0.007712067551850899,0.0,0.0,700,62,5,0.001,0.5,sqrt,60,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 700, 'model__min_samples_split': 62, 'model__min_samples_leaf': 5, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
50,0,10000,67.24908232688904,0.12772433589388776,0.127839724222819,0.0006270473396891854,750,82,29,0.0,0.9,0.5,80,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 750, 'model__min_samples_split': 82, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.9, 'model__max_features': 0.5, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2524.3202826282627,-2654.8855395539554,-2462.401469946995,-2547.2024307097377,80.22976915805094,151,-2520.853434843484,-2528.0675257525754,-2538.3702388238826,-2529.097066473314,7.188164855912802
51,0,10000,0.8790420691172282,0.00914753832434297,0.1222677230834961,0.0006781234939510843,750,42,21,0.0,,0.3,40,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 750, 'model__min_samples_split': 42, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.0, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2748.9944032312005,-2850.194724456079,-2640.6701618956617,-2746.6197631943137,85.55452361121189,177,-2701.9116705983874,-2702.721698319276,-2699.959616327868,-2701.530995081844,1.1592985288489968
52,0,10000,0.6008078257242838,0.025057048243875914,0.08809129397074382,0.00033261379021540396,550,82,13,0.0,,0.3,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 550, 'model__min_samples_split': 82, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.0, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2765.956335458605,-2874.8274944469713,-2672.4574700425133,-2771.08043331603,82.69663023567763,180,-2731.5432826815177,-2727.811205774394,-2737.34143560951,-2732.2319746884737,3.921057908938066
53,0,10000,0.09120114644368489,0.012635060482778758,0.0,0.0,250,12,29,0.01,0.9,0.8,80,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 12, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.9, 'model__max_features': 0.8, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
54,0,10000,0.6119341850280762,0.03183161927759968,0.06790542602539062,0.007467751152032071,300,12,29,0.01,0.9,0.8,80,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 300, 'model__min_samples_split': 12, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.9, 'model__max_features': 0.8, 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2270.8253188510434,-2378.2486864348207,-2270.642271045937,-2306.5720921106004,50.68306099059053,117,-2258.787898492478,-2251.617107545535,-2288.4873803739747,-2266.297462137329,15.961399567142193
55,0,10000,0.09028434753417969,0.013635725772025055,0.0,0.0,550,42,13,0.01,0.5,log2,20,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 550, 'model__min_samples_split': 42, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.5, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
56,0,10000,0.5779771010080973,0.04575032277440918,0.07728886604309082,0.0007380698605938622,450,2,21,0.0001,0.9,0.3,60,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 450, 'model__min_samples_split': 2, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.9, 'model__max_features': 0.3, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2888.8543124808407,-3019.5781371459584,-2830.0581940800153,-2912.830214568938,79.20683941694728,193,-2860.9169909076704,-2878.40278440302,-2920.989256335035,-2886.7696772152417,25.22793345866626
57,0,10000,0.8088619709014893,0.07037379645515456,0.07988166809082031,0.004991385471038363,400,52,37,0.0,0.9,0.8,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 400, 'model__min_samples_split': 52, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.9, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2354.6677778878434,-2446.2700579473217,-2343.020481122094,-2381.319438985753,46.17251749764508,133,-2347.8223677404676,-2329.3651053194685,-2373.527137423647,-2350.2382034945276,18.109821767677605
58,0,10000,82.41870125134785,0.31080750530658485,0.07708096504211426,0.0008717843727319348,450,92,17,0.01,,0.3,80,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 450, 'model__min_samples_split': 92, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.01, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2704.6930233023304,-2907.9858305830585,-2710.271540487382,-2774.316798124257,94.54571254989155,181,-2686.4599723305664,-2755.2526762676266,-2782.5131609827654,-2741.408603193653,40.416972771529835
59,0,10000,168.98734760284424,1.3086247618913864,0.1529850959777832,0.00016768268680057867,750,92,5,0.001,,log2,20,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 750, 'model__min_samples_split': 92, 'model__min_samples_leaf': 5, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2263.9929502950295,-2370.3382010201017,-2243.1328584858484,-2292.488003266993,55.70323644230164,113,-2218.366427442744,-2210.898798279828,-2239.4046562656267,-2222.8899606627333,12.069044410415907
60,0,10000,0.0865010420481364,0.008072736963127995,0.0,0.0,450,2,25,0.0,0.5,log2,20,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 450, 'model__min_samples_split': 2, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.5, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
61,0,10000,43.15851823488871,0.2787125287371218,0.031011422475179035,0.0008028672953210992,100,42,13,0.001,,1.0,80,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 100, 'model__min_samples_split': 42, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 1.0, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-1985.0139273927393,-2085.332191719172,-1997.6494554455448,-2022.6651915191521,44.611499473007946,66,-1882.3814701470146,-1864.7024407440742,-1892.154686468647,-1879.7461991199118,11.361189458570381
62,0,10000,0.40081143379211426,0.014363014907540257,0.04596416155497233,0.00026293179768304147,250,32,37,0.0,0.5,1.0,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 32, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.5, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2414.4775929292878,-2503.991217168591,-2397.1989678756063,-2438.5559259911615,46.80434965216122,145,-2414.6565228481286,-2397.490290372348,-2452.4912984089633,-2421.5460372098137,22.976462991009512
63,0,10000,8.994139194488525,0.10348343629562962,0.02429064114888509,0.0006084150751969921,100,2,25,0.001,,sqrt,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 'sqrt', 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2597.255244524453,-2756.164387938794,-2577.34404140414,-2643.587891289129,80.01755932651534,165,-2587.4403375337533,-2617.3922554755472,-2636.370963096309,-2613.7345187018695,20.142588516455866
64,0,10000,0.2964008649190267,0.002548782054022381,0.039377053578694664,0.0010050846256179002,200,72,37,0.0001,0.7,0.5,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 200, 'model__min_samples_split': 72, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.7, 'model__max_features': 0.5, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2644.2537611918365,-2736.262054273692,-2583.436625855378,-2654.6508137736355,62.82237881308321,166,-2622.1315913246876,-2616.184111488847,-2654.247448303001,-2630.8543837055117,16.718646925836136
65,0,10000,1.4675946235656738,0.021095438886560777,0.15027173360188803,0.014321987578324548,700,42,25,0.001,,1.0,80,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 700, 'model__min_samples_split': 42, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 1.0, 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2169.4678331799078,-2271.189437325486,-2192.9588276740155,-2211.205366059803,43.48580848802236,98,-2153.592933241861,-2136.152789885002,-2180.684062938221,-2156.809928688361,18.321578620344255
66,0,10000,7.517969290415446,0.09301935773939304,0.0424654483795166,0.0017163188005381463,200,2,13,0.01,0.5,sqrt,60,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.5, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2526.3875652565252,-2634.9420349534953,-2486.005975847585,-2549.1118586858684,62.89028838327358,153,-2518.259842484248,-2492.7907260726074,-2549.1366010351035,-2520.062389863986,23.038392436893403
67,0,10000,0.08925875027974446,0.0070287631881258885,0.0,0.0,400,92,1,0.01,0.9,log2,80,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 400, 'model__min_samples_split': 92, 'model__min_samples_leaf': 1, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.9, 'model__max_features': 'log2', 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
68,0,10000,0.5806577205657959,0.004581381889143122,0.07780130704243977,0.00010497826310469505,400,92,5,0.001,0.9,0.5,60,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 400, 'model__min_samples_split': 92, 'model__min_samples_leaf': 5, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.9, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2298.300835341328,-2398.897394332593,-2297.994776481481,-2331.7310020518003,47.49397580760039,121,-2264.277208484076,-2271.367511555442,-2301.946926043902,-2279.19721536114,16.34482795918404
69,0,10000,0.08650652567545573,0.010470395506900692,0.0,0.0,700,82,37,0.001,0.5,0.3,20,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 700, 'model__min_samples_split': 82, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 0.3, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
70,0,10000,0.16945354143778482,0.009725181532771998,0.022611061731974285,0.0003676764078117418,100,62,21,0.001,0.5,log2,80,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 100, 'model__min_samples_split': 62, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 'log2', 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2713.115274877957,-2777.806363659596,-2620.0405896181655,-2703.654076051906,64.75412767869183,169,-2683.776673945766,-2650.9751493173544,-2689.9186232783845,-2674.890148847169,17.095346097390827
71,0,10000,22.193015813827515,0.08709181252047314,0.04775571823120117,0.00039389274807148693,250,2,25,0.0,,sqrt,80,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 2, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.0, 'model__max_samples': None, 'model__max_features': 'sqrt', 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2618.9782580258025,-2754.4571335133514,-2549.50100150015,-2640.978797679768,85.10688112114283,163,-2607.884501050105,-2622.295633063306,-2618.3590696069605,-2616.179734573457,6.081792902681914
72,0,10000,24.924628575642902,0.027175663111816628,0.11183643341064453,0.0007722841375312439,700,12,21,0.01,0.5,sqrt,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 700, 'model__min_samples_split': 12, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.5, 'model__max_features': 'sqrt', 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2712.27028674296,-2856.7960312459813,-2646.4085482833993,-2738.4916220907803,87.86881155980895,175,-2705.5930063006303,-2715.414898739874,-2730.647542325661,-2717.2184824553883,10.307671237854613
73,0,10000,0.08522828420003255,0.011689307694696859,0.0,0.0,700,72,13,0.0001,0.5,sqrt,40,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 700, 'model__min_samples_split': 72, 'model__min_samples_leaf': 13, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.5, 'model__max_features': 'sqrt', 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
74,0,10000,37.98520827293396,0.3280683736106964,0.052305142084757485,0.0014584860987733833,250,82,29,0.0,0.9,1.0,20,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 250, 'model__min_samples_split': 82, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.9, 'model__max_features': 1.0, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2272.051792979298,-2384.434616861686,-2269.3488520852084,-2308.6117539753977,53.62621482430603,118,-2282.9137188718873,-2270.1558556855684,-2296.7877167716774,-2283.2857637763777,10.875594061495965
75,0,10000,28.07979130744934,0.16805172328175327,0.08266409238179524,0.0007604514306569035,500,52,37,0.01,0.5,0.8,80,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 500, 'model__min_samples_split': 52, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2517.285293129313,-2639.41298649865,-2468.3435637563757,-2541.680614461446,71.93763793044295,149,-2529.041360936093,-2519.8867323732375,-2549.8307959795984,-2532.9196297629765,12.528433345411504
76,0,10000,0.08183948198954265,0.005656467533643167,0.0,0.0,500,72,25,0.001,0.5,0.3,20,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 500, 'model__min_samples_split': 72, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 0.3, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
77,0,10000,20.987091938654583,0.08950472952014597,0.08680494626363118,0.0008015129190919079,300,12,1,0.01,0.5,0.8,80,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 300, 'model__min_samples_split': 12, 'model__min_samples_leaf': 1, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-1848.1599489948994,-1949.8799639963995,-1840.7870517051708,-1879.6089882321567,49.78016626298292,26,-1601.4623614861487,-1608.937508250825,-1614.873208820882,-1608.424359519285,5.4869662397595285
78,0,10000,0.9965011278788248,0.014533691440506095,0.1290132999420166,0.005219180750468959,600,22,17,0.001,,sqrt,60,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 600, 'model__min_samples_split': 22, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2329.17260118828,-2406.0956789950574,-2304.1445405520444,-2346.4709402451276,43.381509563797884,127,-2262.1812833330496,-2260.502863436236,-2296.3153202394187,-2272.999822336235,16.500779884448598
79,0,10000,37.02876408894857,0.42148033136987406,0.07837231953938802,0.0013361453992047233,400,12,29,0.0,0.7,0.8,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 400, 'model__min_samples_split': 12, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.7, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2359.569526327633,-2461.964536828683,-2327.5156488148814,-2383.0165706570656,57.33788036936096,135,-2360.7001003225323,-2342.280735448545,-2375.1856610036007,-2359.388832258226,13.465340678900857
80,0,10000,0.3674139976501465,0.01525169370137718,0.054966370264689125,0.00022884659473768678,350,92,29,0.001,0.5,sqrt,20,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 350, 'model__min_samples_split': 92, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.5, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2852.4004846645234,-2938.8445068769256,-2749.235735924665,-2846.8269091553716,77.50772031857596,188,-2821.051606074629,-2804.7839896473715,-2838.5250386543808,-2821.4535447921276,13.777657349801707
81,0,10000,0.08969807624816895,0.013390151054850577,0.0,0.0,450,2,21,0.01,0.7,0.3,80,absolute_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 450, 'model__min_samples_split': 2, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.7, 'model__max_features': 0.3, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
82,0,10000,0.08552360534667969,0.011864006450094049,0.0,0.0,350,12,37,0.001,0.9,0.5,60,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 350, 'model__min_samples_split': 12, 'model__min_samples_leaf': 37, 'model__min_impurity_decrease': 0.001, 'model__max_samples': 0.9, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
83,0,10000,75.91793052355449,0.4353218630476621,0.12442874908447266,0.0020501170499437073,700,72,33,0.01,0.7,1.0,40,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 700, 'model__min_samples_split': 72, 'model__min_samples_leaf': 33, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.7, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2346.0293928678584,-2432.7285337105136,-2309.622673481634,-2362.793533353335,51.636811871220374,130,-2360.0211337919504,-2322.8690615490123,-2350.6590764433586,-2344.516423928107,15.776950548790436
84,0,10000,0.5711208979288737,0.006715263939524724,0.06242950757344564,8.468801849362593e-05,300,92,25,0.0001,,0.5,80,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 300, 'model__min_samples_split': 92, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': None, 'model__max_features': 0.5, 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2299.3823839793054,-2409.526371467372,-2295.595347246997,-2334.8347008978913,52.83761066480215,124,-2256.3823446351917,-2278.6073268536657,-2309.3285509305615,-2281.4394074731395,21.707766670700536
85,0,10000,49.46983830134074,0.1735966894554873,0.10447605450948079,0.000403314435291074,650,2,33,0.0,0.9,log2,80,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 650, 'model__min_samples_split': 2, 'model__min_samples_leaf': 33, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.9, 'model__max_features': 'log2', 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2731.568884811558,-2885.1838332294765,-2688.3658217360194,-2768.372846592351,84.45997519192638,179,-2733.571137575296,-2749.5976212236606,-2782.0343107387666,-2755.067689845908,20.159547387730207
86,0,10000,0.31568455696105957,0.016824699293257177,0.03822644551595052,0.0014807580492655489,150,62,1,0.0,0.5,1.0,40,squared_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 150, 'model__min_samples_split': 62, 'model__min_samples_leaf': 1, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.5, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2150.2453074640325,-2253.39060198647,-2180.6331658560794,-2194.756358435527,43.27690971720919,96,-2116.0478475302402,-2104.784186040303,-2146.958259474488,-2122.5967643483436,17.82936437688925
87,0,10000,39.19176530838013,0.24121423276360415,0.06057405471801758,0.0010217436668365195,300,92,17,0.01,0.9,0.8,80,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 300, 'model__min_samples_split': 92, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.9, 'model__max_features': 0.8, 'model__max_depth': 80, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2268.4808360836087,-2366.339711971197,-2265.3802110211022,-2300.0669196919694,46.87903380907659,114,-2272.501388138814,-2252.7842329232926,-2278.341790179018,-2267.8758037470416,10.934477778841806
88,0,10000,0.4061720371246338,0.005825539955233982,0.043317556381225586,0.0003210344900428055,200,82,33,0.001,,0.5,80,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 200, 'model__min_samples_split': 82, 'model__min_samples_leaf': 33, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 0.5, 'model__max_depth': 80, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",-2387.2309195571593,-2484.7658779899207,-2346.4754927034146,-2406.157430083498,58.021359665789106,142,-2356.5375069326606,-2361.2096183732324,-2372.5502959441947,-2363.432473750029,6.723499460925224
89,0,10000,28.94696044921875,0.027484689957218873,0.061760266621907554,0.0015809938652766738,400,12,25,0.01,,0.3,60,absolute_error,True,ExtraTreesRegressor(),"{'model__n_estimators': 400, 'model__min_samples_split': 12, 'model__min_samples_leaf': 25, 'model__min_impurity_decrease': 0.01, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor()}",-2953.3866006600656,-3130.4391550405044,-2949.5147164716473,-3011.1134907240726,84.39079134285717,196,-2942.937301230123,-2981.7161568031797,-3048.5299549954993,-2991.0611376762677,43.61153236581995
90,0,10000,0.08747704823811848,0.008336619168979377,0.0,0.0,500,12,17,0.01,0.5,sqrt,40,squared_error,False,ExtraTreesRegressor(),"{'model__n_estimators': 500, 'model__min_samples_split': 12, 'model__min_samples_leaf': 17, 'model__min_impurity_decrease': 0.01, 'model__max_samples': 0.5, 'model__max_features': 'sqrt', 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor()}",,,,,,203,,,,,
