,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
19,0,2000,0.2851235071818034,0.024129949891257874,0.16672126452128092,0.03464079907197457,kbest,knn,6,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,100,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,20,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3521.895606741811,-3520.623240538134,-3462.4319352979714,-3501.6502608593055,27.736408368967016,231,-1514.8753129931436,-1507.2889079817219,-1400.949445657171,-1474.3712222106788,52.009334671475074
20,0,2000,0.036754608154296875,0.004629591366086224,0.04494436581929525,0.007293291600124205,kbest,knn,10,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,13,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 10, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-4451.1430416803405,-4512.675396932521,-4407.567967587018,-4457.128802066626,43.118170349683616,369,-222.10731493596435,-273.734681800932,-270.7486791155577,-255.53022528415136,23.664984754083044
21,0,2000,0.18239458401997885,0.006825325352413238,0.16058643658955893,0.0077232918138350395,kbest,knn,8,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",z_score,90,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,18,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3775.291259940169,-3682.1457245037486,-3773.7791529459705,-3743.7387124632955,43.55719413391383,263,-420.79825654846053,-461.542335217976,-421.10946960291835,-434.483353789785,19.13401108566815
22,0,2000,0.1178573767344157,0.021929393470903353,0.03260596593221029,0.00037293250592588406,kbest,knn,8,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,50,"['tax', 'mpg']","['tax', 'mpg']",0.3,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,10,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-4209.401885747946,-4089.089393413427,-4068.7146899021836,-4122.401989687853,62.07800776250854,324,-747.8163069634973,-796.4960102916958,-718.4531615923878,-754.2551596158604,32.18452708870007
23,0,2000,0.21191898981730142,0.03964374995097886,0.15711029370625815,0.012307756752244454,kbest,knn,10,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",z_score,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.5,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,10,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 10, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3520.6538064648767,-3535.577520145167,-3658.7875436985637,-3571.672956769536,61.8998801795512,236,-211.78309691096646,-223.56934525351343,-266.12982454307036,-233.8274222358501,23.34256210746341
24,0,2000,0.27341628074645996,0.004565646172699079,0.1466184457143148,0.00751722140013209,kbest,knn,7,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,15,knn_modelwise,freq,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 15, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'freq'}",-3809.2659952265262,-4284.002128198385,-4001.029751319114,-4031.4326249146757,194.99888893601326,307,-814.4737043873462,-924.1720752709871,-799.0365055677757,-845.8940950753696,55.70851768791939
25,0,2000,0.19975066184997559,0.008281089773695923,0.1530160903930664,0.005733996967519323,kbest,knn,9,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",IQR,100,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,13,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3320.8527949508384,-3468.8672160932447,-3456.10902467113,-3415.2763452384042,66.97038150691297,220,-387.12732733383086,-1106.1788523326534,-989.1847225833022,-827.4969674165955,315.0301271613238
26,0,2000,0.06726312637329102,0.011855373645476031,0.036201794942220054,0.0034059346197565896,kbest,knn,6,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,11,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-3095.0199591690225,-3311.437208794548,-3317.873949446033,-3241.4437058032013,103.57056561058977,186,-199.7437652281646,-192.333096193633,-207.85432669298874,-199.97706270492878,6.338662836804573
27,0,2000,0.05512730280558268,0.005380169124887759,0.03998573621114095,0.0036950494717999773,kbest,knn,8,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,100,"['tax', 'mpg']","['tax', 'mpg']",0.5,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,12,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-4264.041687677585,-4251.788498711982,-4134.989691002244,-4216.939959130604,58.16310396743064,344,-1357.3444499878058,-2279.0020565055274,-1409.3646059791388,-1681.903704157491,422.7460671529233
28,0,2000,0.054712931315104164,0.007229644368739593,0.042983055114746094,0.003816725584053118,kbest,knn,8,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",IQR,50,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,11,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-3838.7239052113523,-3726.437772482421,-3867.5647997622214,-3810.9088258186653,60.879489914773366,277,-865.0276431024704,-1081.6752523413957,-1023.0308956112214,-989.9112636850291,91.49400403461914
29,0,2000,0.061264355977376304,0.006409000128798178,0.040701707204182945,0.004001468049485902,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,50,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,10,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-4196.064713174894,-4214.585271114439,-4014.6196063124876,-4141.756530200607,90.21677903212931,328,-732.0458107312953,-726.926386361395,-679.9066467438329,-712.9596146121744,23.465238689729887
30,0,2000,0.13327638308207193,0.008813397487641672,0.04480187098185221,0.005406612240555232,kbest,knn,9,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,12,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-4069.584045902645,-4237.3101265119085,-4337.776938091443,-4214.890370168666,110.63104133715785,343,-1678.8823545174575,-1561.4118013984387,-1466.0187967832055,-1568.770984233034,87.05684630100635
31,0,2000,0.13256072998046875,0.0052534188295245525,0.043190956115722656,0.001174823719183035,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,13,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-4107.559082257626,-4204.447661898019,-4003.3777026604826,-4105.128148938709,82.10446274735169,322,-2396.331569930928,-2314.9614565115485,-2175.316118748823,-2295.536381730433,91.26867868367646
