,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__n_features_to_select,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__criterion,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
108,1,4000,20.259137296676634,0.4864588868828153,0.03216571807861328,0.0013089501389134351,kbest,19,et,20,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.3,550,32,29,0.0,,0.8,60,absolute_error,ExtraTreesRegressor(),minmax,17,simple,onehot,False,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 19, 'selector__model_name': 'et', 'selector__k': 20, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 550, 'model__min_samples_split': 32, 'model__min_samples_leaf': 29, 'model__min_impurity_decrease': 0.0, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3438.1547818181816,-3046.344763636364,-3356.6798977272724,-3888.6505120036404,-3122.3228729093184,-3370.430565618955,296.61982313615243,114,-3388.4391736053885,-3263.9612822188747,-3374.1216661456706,-3367.4545340909085,-3419.9923568181816,-3362.793802575805,52.62560147699886
109,1,4000,6.3710473537445065,0.5772448573751655,0.05705337524414063,0.009464856632614333,rfe,19,rf,10,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.5,370,62,26,0.5,0.3,sqrt,50,absolute_error,RandomForestRegressor(n_jobs=-1),standard,18,iterative,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 19, 'selector__model_name': 'rf', 'selector__k': 10, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 370, 'model__min_samples_split': 62, 'model__min_samples_leaf': 26, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.3, 'model__max_features': 'sqrt', 'model__max_depth': 50, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3556.7705236486486,-3191.3209358108106,-3419.937260135135,-3890.0270710009136,-3116.719285931739,-3434.9550153054493,276.6899604464827,122,-3484.9400251767865,-3337.227075606397,-3454.638626935782,-3410.0218699324323,-3455.218810810811,-3428.4092816924413,51.487369286623824
110,1,4000,0.5093044757843017,0.010457347702888172,0.04923367500305176,0.0025964253529054625,kbest,16,rf,15,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.15,420,2,36,0.5,0.3,0.8,40,friedman_mse,RandomForestRegressor(n_jobs=-1),robust,13,iterative,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 15, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 420, 'model__min_samples_split': 2, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.3, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3656.207100528511,-3295.994861031329,-3465.548111379547,-3885.2484693222846,-3262.8870886127047,-3513.1771261748754,232.79880592530833,132,-3520.9008300141986,-3411.7552239145266,-3530.7817640991357,-3440.679269849025,-3595.6612255260484,-3499.955662680587,66.09313348376432
111,1,4000,0.5468716144561767,0.04848952536792315,0.07909908294677734,0.013290945232476727,kbest,12,rf,22,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.05,360,77,66,0.1,0.5,0.8,30,poisson,RandomForestRegressor(n_jobs=-1),standard,10,knn,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 12, 'selector__model_name': 'rf', 'selector__k': 22, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 360, 'model__min_samples_split': 77, 'model__min_samples_leaf': 66, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 30, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3518.735253003701,-3179.938597193279,-3337.390276877477,-3761.5031856497762,-3136.79812603804,-3386.873087752455,230.4531446115865,115,-3465.381739564001,-3234.834232211009,-3383.755801160057,-3333.2233487014773,-3418.2937351371766,-3367.0977713547445,78.99287989240999
112,1,4000,10.570785665512085,0.30697911697788377,0.02680659294128418,0.0018529089511747287,rfe,23,et,18,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.15,400,12,21,0.0001,0.7,0.5,60,absolute_error,ExtraTreesRegressor(),standard,17,iterative,onehot,True,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 23, 'selector__model_name': 'et', 'selector__k': 18, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 400, 'model__min_samples_split': 12, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.7, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'absolute_error', 'model__bootstrap': True, 'model': ExtraTreesRegressor(), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3390.006853125,-3049.2025625000006,-3388.6530937499997,-3790.8476157697123,-3043.381475281602,-3332.418320085263,275.8222873689445,107,-3340.238073616755,-3274.0664184120037,-3375.0913715223505,-3320.6409664062503,-3387.460170703125,-3339.499400132097,40.50848108508286
113,1,4000,1.2530590057373048,0.03262471541865747,0.05264596939086914,0.005678623653677912,model,16,rf,11,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.15,380,32,46,0.2,0.8,log2,60,squared_error,RandomForestRegressor(n_jobs=-1),standard,18,iterative,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 11, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 380, 'model__min_samples_split': 32, 'model__min_samples_leaf': 46, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3454.4117351389013,-3139.249979741977,-3213.7157898889423,-3769.548692986467,-3152.51665766524,-3345.888571084305,240.3443464892756,109,-3415.413226945751,-3319.1083893323957,-3380.6102056114028,-3268.27335146595,-3484.287763020244,-3373.538587275149,74.98305072442423
114,1,4000,0.7502438068389893,0.02876439096270632,0.13246378898620606,0.010594424286351998,kbest,20,rf,11,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.3,790,47,61,0.5,0.5,0.5,60,poisson,RandomForestRegressor(n_jobs=-1),minmax,11,knn_brandwise,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 20, 'selector__model_name': 'rf', 'selector__k': 11, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 790, 'model__min_samples_split': 47, 'model__min_samples_leaf': 61, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.5, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-3396.4883338273107,-3110.459966471756,-3258.8719369628234,-3721.196864298185,-3086.0268939548882,-3314.6087991029926,231.97031878794613,105,-3388.774824596142,-3189.5222513324447,-3308.4931505392747,-3262.6796618473563,-3370.372678919678,-3303.968513446979,72.69774703809682
115,1,4000,1.1898780345916748,0.020297521395978946,0.035486364364624025,0.007115622771578215,model,13,rf,20,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.05,300,122,46,0.3,0.5,0.8,30,poisson,RandomForestRegressor(n_jobs=-1),robust,14,simple,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 13, 'selector__model_name': 'rf', 'selector__k': 20, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 300, 'model__min_samples_split': 122, 'model__min_samples_leaf': 46, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 30, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 14, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3422.580567094999,-3108.4469983091967,-3308.887637747254,-3685.4045974984065,-3026.0518653513363,-3310.2743332002383,234.45853050279842,104,-3362.8231572915706,-3177.343566405428,-3381.2056653079726,-3260.9152618036246,-3339.2486514359434,-3304.3072604489075,75.57912517207016
116,1,4000,7.060619640350342,0.38274739632017934,0.05250363349914551,0.008334691032868897,rfe,17,rf,21,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.05,140,62,31,0.1,0.3,0.5,60,poisson,RandomForestRegressor(n_jobs=-1),minmax,16,knn,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 17, 'selector__model_name': 'rf', 'selector__k': 21, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 140, 'model__min_samples_split': 62, 'model__min_samples_leaf': 31, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.3, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3341.0056605814198,-3038.6214746102514,-3138.050031961697,-3674.6302745789203,-3031.438077940742,-3244.749103934606,242.2552500621362,96,-3282.479923558913,-3134.0645061462005,-3238.822052022311,-3226.901019523114,-3270.5895373313565,-3230.571407716379,52.32794979068858
117,1,4000,1.090680980682373,0.03154577580181637,0.036317968368530275,0.0057970683580516255,model,11,rf,20,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.15,230,182,36,0.3,,0.3,40,poisson,RandomForestRegressor(n_jobs=-1),minmax,11,simple,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 11, 'selector__model_name': 'rf', 'selector__k': 20, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 230, 'model__min_samples_split': 182, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.3, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 40, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3251.505102985109,-2922.8220487339504,-3077.739155369592,-3551.3294350481888,-2915.6636086755766,-3143.8118701624835,237.8748125047202,87,-3253.645915686799,-3031.5749438961884,-3169.231288342082,-3104.270388072619,-3185.669761837755,-3148.8784595670886,75.4904659608351
118,1,4000,5.62405424118042,1.3680391228762478,0.0523374080657959,0.006152765909952401,rfe,18,rf,17,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.5,150,62,31,0.2,0.8,0.8,10,absolute_error,RandomForestRegressor(n_jobs=-1),minmax,11,knn,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 18, 'selector__model_name': 'rf', 'selector__k': 17, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 150, 'model__min_samples_split': 62, 'model__min_samples_leaf': 31, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 0.8, 'model__max_depth': 10, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3274.3435208333335,-2979.5447916666667,-3121.652316666667,-3516.239128076763,-2862.0661660408846,-3150.7691846568628,229.06501863846336,89,-3157.1237001146196,-2999.3724976555177,-3170.289039283109,-3092.836530208334,-3120.5248031250003,-3108.029314077316,60.7943974494878
119,1,4000,2.697548198699951,0.5241413146423741,0.07924518585205079,0.006850296721907927,model,14,rf,15,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.05,330,47,26,0.5,0.3,0.8,10,absolute_error,RandomForestRegressor(n_jobs=-1),minmax,12,knn_brandwise,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 14, 'selector__model_name': 'rf', 'selector__k': 15, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 330, 'model__min_samples_split': 47, 'model__min_samples_leaf': 26, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.3, 'model__max_features': 0.8, 'model__max_depth': 10, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-3225.509865530303,-2904.0311856060607,-3070.1431098484845,-3499.6387757424054,-2817.4489987484358,-3103.354387095138,242.70883637443058,81,-3169.2137296693095,-3010.4934794964333,-3135.3302892949496,-3082.3204076704546,-3091.617269886364,-3097.7950352035027,53.68186980607975
120,1,4000,0.5923346042633056,0.09618232083311178,0.08077826499938964,0.012296871912764977,kbest,24,rf,13,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.15,270,62,41,0.1,0.5,0.8,50,poisson,RandomForestRegressor(n_jobs=-1),standard,17,knn_brandwise,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 24, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 270, 'model__min_samples_split': 62, 'model__min_samples_leaf': 41, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 50, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-3371.960460809725,-2956.959269587748,-3140.433218620166,-3555.8024483478903,-2988.6508278446413,-3202.761245042034,229.5269616473693,93,-3325.019498529724,-3114.448092330073,-3262.8010781805856,-3145.186950942867,-3299.688741542333,-3229.428872305117,84.26743410204305
121,1,4000,2.358371305465698,0.40306243362554917,0.05516548156738281,0.004656182718917066,kbest,17,rf,17,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.15,290,2,26,0.2,0.3,0.8,40,absolute_error,RandomForestRegressor(n_jobs=-1),robust,10,iterative,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 17, 'selector__model_name': 'rf', 'selector__k': 17, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 290, 'model__min_samples_split': 2, 'model__min_samples_leaf': 26, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.3, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3373.4269288793107,-3040.386493534483,-3197.9120000000003,-3712.234512968798,-2983.253860428984,-3261.4427591623153,263.0759407010286,99,-3257.3060094210477,-3110.7252945424757,-3267.8997660906966,-3263.3829159482757,-3288.276910021552,-3237.5181792048097,64.24401607667845
122,1,4000,5.753160858154297,0.4835331246017859,0.11860017776489258,0.029073157413137384,rfe,19,rf,15,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.15,0.15,680,137,31,0.2,,1.0,20,squared_error,RandomForestRegressor(n_jobs=-1),minmax,13,knn_brandwise,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 19, 'selector__model_name': 'rf', 'selector__k': 15, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 680, 'model__min_samples_split': 137, 'model__min_samples_leaf': 31, 'model__min_impurity_decrease': 0.2, 'model__max_samples': None, 'model__max_features': 1.0, 'model__max_depth': 20, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-3383.011619066616,-2890.4898036071404,-3174.121622025345,-3392.029087141866,-2793.1652517402317,-3126.5634767162396,247.1374406160369,83,-3265.6121766575066,-2999.7803773709848,-3198.806853738828,-3036.714799966273,-3075.6978095476024,-3115.322403456239,100.65375594444568
