,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__l2_regularization,param_model__learning_rate,param_model__max_bins,param_model__max_depth,param_model__max_features,param_model__max_iter,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_q,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47,3.6473856449127195,0.2614183686638169,0.8277716636657715,0.07472310162638424,HistGradientBoostingRegressor(),9,0.2,170,33,0.8,190,68,51,9,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.2), ('model__max_bins', 170), ('model__max_depth', 33), ('model__max_features', 0.8), ('model__max_iter', 190), ('model__max_leaf_nodes', 68), ('model__min_samples_leaf', 51), ('q', 9)])",-1426.8372554673936,-1423.0849301542207,-1396.7878037543778,-1452.7931791238013,-1438.0037849870657,-1427.501390697372,18.510783180952824,90
48,3.3651733875274656,0.05765816259111905,0.7471653938293457,0.018138036527155458,HistGradientBoostingRegressor(),3,0.2,180,33,1.0,70,60,21,7,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 180), ('model__max_depth', 33), ('model__max_features', 1.0), ('model__max_iter', 70), ('model__max_leaf_nodes', 60), ('model__min_samples_leaf', 21), ('q', 7)])",-1487.6400380498676,-1493.6409961130444,-1463.9916465328527,-1470.9536582632963,-1488.515496697848,-1480.9483671313817,11.406728881125424,128
49,4.129939937591553,0.058502440817796215,0.8433369159698486,0.017861915561016132,HistGradientBoostingRegressor(),5,0.1,240,27,0.9,190,72,27,13,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.1), ('model__max_bins', 240), ('model__max_depth', 27), ('model__max_features', 0.9), ('model__max_iter', 190), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 27), ('q', 13)])",-1426.7121607600184,-1421.3358337097636,-1379.8185454527313,-1406.260907165509,-1426.8457721251925,-1412.1946438426428,17.84598659358209,69
50,3.6857511520385744,0.022988978974364027,0.8265666484832763,0.007115477753860931,HistGradientBoostingRegressor(),9,0.4,180,49,0.7,270,76,18,7,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.4), ('model__max_bins', 180), ('model__max_depth', 49), ('model__max_features', 0.7), ('model__max_iter', 270), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 18), ('q', 7)])",-1464.062528028559,-1462.8273480672394,-1410.7035301572444,-1421.7409484140462,-1462.9053364640065,-1444.447938226219,23.31309868371057,111
51,3.8115328311920167,0.1354892808108289,0.7712244987487793,0.028915442717397093,HistGradientBoostingRegressor(),3,0.2,230,23,0.6,250,56,15,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 230), ('model__max_depth', 23), ('model__max_features', 0.6), ('model__max_iter', 250), ('model__max_leaf_nodes', 56), ('model__min_samples_leaf', 15), ('q', 10)])",-1416.0714914316056,-1444.1672779739888,-1369.9477019973706,-1406.7779505704355,-1434.186743600968,-1414.2302331148737,25.746294005786403,74
52,3.946337366104126,0.17217621370181993,0.7724347591400147,0.028570099814993213,HistGradientBoostingRegressor(),9,0.4,180,47,0.9,190,84,48,9,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.4), ('model__max_bins', 180), ('model__max_depth', 47), ('model__max_features', 0.9), ('model__max_iter', 190), ('model__max_leaf_nodes', 84), ('model__min_samples_leaf', 48), ('q', 9)])",-1450.6741364230888,-1455.3469992964363,-1424.796173686284,-1422.400645617879,-1456.3321028957005,-1441.9100115838778,15.092104218906412,108
53,4.178315544128418,0.16183857471860835,0.8470681667327881,0.022499156807394807,HistGradientBoostingRegressor(),3,0.2,240,47,0.7,250,72,48,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 47), ('model__max_features', 0.7), ('model__max_iter', 250), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 48), ('q', 10)])",-1416.5275819460885,-1387.0518187669168,-1360.1714781052926,-1393.2960300351872,-1384.4145946819244,-1388.2923007070817,18.053390136467222,34
54,3.938627099990845,0.15220896967975794,0.8040273666381836,0.028977924773862428,HistGradientBoostingRegressor(),9,0.2,240,17,0.7,170,84,33,7,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 17), ('model__max_features', 0.7), ('model__max_iter', 170), ('model__max_leaf_nodes', 84), ('model__min_samples_leaf', 33), ('q', 7)])",-1414.2374937975662,-1403.1611099862407,-1395.3779860726038,-1402.427732928469,-1404.9393304549617,-1404.0287306479681,6.053088105616545,61
55,4.08709602355957,0.1766009116035337,0.8066825866699219,0.04070816910856384,HistGradientBoostingRegressor(),3,0.2,240,49,0.8,250,80,36,11,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 49), ('model__max_features', 0.8), ('model__max_iter', 250), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 36), ('q', 11)])",-1413.9335125151483,-1379.6253820362588,-1379.9401964506608,-1378.3397323270285,-1368.098049086544,-1383.987374483128,15.598361033440169,21
56,4.0803626537322994,0.07451265492485899,0.8651422500610352,0.045641209563062515,HistGradientBoostingRegressor(),1,0.1,240,39,0.8,250,52,27,7,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.1), ('model__max_bins', 240), ('model__max_depth', 39), ('model__max_features', 0.8), ('model__max_iter', 250), ('model__max_leaf_nodes', 52), ('model__min_samples_leaf', 27), ('q', 7)])",-1453.260785734735,-1422.2004540946377,-1386.8260979209524,-1410.041615786943,-1422.6159294619579,-1418.9889765998455,21.505958739713492,83
57,4.155126953125,0.26199242286231794,0.7921388149261475,0.05367499033020603,HistGradientBoostingRegressor(),1,0.1,240,25,0.6,330,80,33,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.1), ('model__max_bins', 240), ('model__max_depth', 25), ('model__max_features', 0.6), ('model__max_iter', 330), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 33), ('q', 10)])",-1392.7244026860146,-1371.726037735178,-1384.8777573784118,-1416.5439060596414,-1391.5401250613438,-1391.4824457841182,14.584650444350869,40
58,3.6941596031188966,0.03959722028798644,0.8090736865997314,0.015956412181617762,HistGradientBoostingRegressor(),11,0.2,240,21,0.9,130,60,36,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 21), ('model__max_features', 0.9), ('model__max_iter', 130), ('model__max_leaf_nodes', 60), ('model__min_samples_leaf', 36), ('q', 10)])",-1435.2547077003258,-1425.059536279326,-1404.2278748142392,-1423.0259683115514,-1440.6115796130007,-1425.6359333436887,12.507916871746302,89
59,4.746865749359131,0.20661853161896215,0.9739779949188232,0.08578138110231542,HistGradientBoostingRegressor(),3,0.05,240,31,1.0,330,64,54,11,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.05), ('model__max_bins', 240), ('model__max_depth', 31), ('model__max_features', 1.0), ('model__max_iter', 330), ('model__max_leaf_nodes', 64), ('model__min_samples_leaf', 54), ('q', 11)])",-1456.6246596124297,-1450.9752515474402,-1421.044872728474,-1433.6650913098056,-1456.4381539840278,-1443.7496058364354,14.115088086944713,110
60,3.609084892272949,0.07988703982779541,0.7524078369140625,0.020002872005901933,HistGradientBoostingRegressor(),9,0.3,190,23,0.9,110,80,15,11,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.3), ('model__max_bins', 190), ('model__max_depth', 23), ('model__max_features', 0.9), ('model__max_iter', 110), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 15), ('q', 11)])",-1437.7544486832955,-1418.0145568334322,-1396.9400909973901,-1396.3850463810006,-1437.244146499838,-1417.2676578789913,18.268114250947033,79
61,4.057543134689331,0.18379337223598505,0.8247524738311768,0.03668733856138614,HistGradientBoostingRegressor(),5,0.2,250,45,0.8,270,76,36,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.2), ('model__max_bins', 250), ('model__max_depth', 45), ('model__max_features', 0.8), ('model__max_iter', 270), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 36), ('q', 10)])",-1367.7047857772661,-1363.8003184333272,-1356.8748615399843,-1352.9884559570949,-1397.522761560021,-1367.7782366535387,15.736500196842034,2
62,3.503904867172241,0.3064980684112099,0.6942280769348145,0.06729274064034685,HistGradientBoostingRegressor(),5,0.3,240,33,0.6,250,76,24,13,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.3), ('model__max_bins', 240), ('model__max_depth', 33), ('model__max_features', 0.6), ('model__max_iter', 250), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 24), ('q', 13)])",-1422.5429865194367,-1400.6112966858423,-1426.6211356208717,-1389.5960005468555,-1441.6604992050038,-1416.206383715602,18.696795551874526,76
63,3.6664469242095947,0.0661282438741931,0.7626447200775146,0.009863554076483354,HistGradientBoostingRegressor(),11,0.4,170,41,0.7,170,72,24,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.4), ('model__max_bins', 170), ('model__max_depth', 41), ('model__max_features', 0.7), ('model__max_iter', 170), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 24), ('q', 10)])",-1448.313423786375,-1430.5507574022074,-1401.9330813063027,-1412.7437099033868,-1460.2986116554093,-1430.7679168107363,21.61607589021092,98
64,4.007455968856812,0.20039288053490414,0.806888484954834,0.04882816420275076,HistGradientBoostingRegressor(),1,0.2,250,45,0.7,250,76,39,4,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.2), ('model__max_bins', 250), ('model__max_depth', 45), ('model__max_features', 0.7), ('model__max_iter', 250), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 39), ('q', 4)])",-1434.7683930089488,-1389.331200079274,-1348.9075147741476,-1360.979401043668,-1398.3797259020623,-1386.4732469616201,30.14456396428351,28
65,3.7430460453033447,0.31466088568826656,0.7659782409667969,0.07326518605895484,HistGradientBoostingRegressor(),3,0.1,210,45,0.6,330,44,21,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.1), ('model__max_bins', 210), ('model__max_depth', 45), ('model__max_features', 0.6), ('model__max_iter', 330), ('model__max_leaf_nodes', 44), ('model__min_samples_leaf', 21), ('q', 10)])",-1463.5092053206074,-1444.1936221986302,-1411.118049030943,-1531.881919465385,-1468.7754077677753,-1463.8956407566682,39.54678058885921,121
66,3.924496364593506,0.1913632710565356,0.9071734428405762,0.05132408294571373,HistGradientBoostingRegressor(),9,0.2,240,27,1.0,270,80,24,11,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 9), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 27), ('model__max_features', 1.0), ('model__max_iter', 270), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 24), ('q', 11)])",-1404.8085780168346,-1380.2433003405067,-1348.9680998480965,-1390.3735824345633,-1411.9097923782442,-1387.260670603649,22.094175428771436,32
67,4.037353467941284,0.21876541808869532,0.7685037136077881,0.04221024874920717,HistGradientBoostingRegressor(),11,0.2,230,17,0.7,270,72,21,8,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.2), ('model__max_bins', 230), ('model__max_depth', 17), ('model__max_features', 0.7), ('model__max_iter', 270), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 21), ('q', 8)])",-1413.739338687728,-1422.0397444879436,-1356.0421235498,-1348.5675061593593,-1403.4081852576462,-1388.7593796284955,30.43673466197566,35
68,3.8993273735046388,0.09783302440455705,0.7960025787353515,0.014295520855043129,HistGradientBoostingRegressor(),1,0.2,230,41,0.7,250,76,36,4,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.2), ('model__max_bins', 230), ('model__max_depth', 41), ('model__max_features', 0.7), ('model__max_iter', 250), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 36), ('q', 4)])",-1416.8263626966548,-1402.9780628297983,-1382.9594858039964,-1390.1134674053492,-1413.5964355711596,-1401.2947628613915,13.088918951016511,57
69,3.673329973220825,0.18790816983831485,0.7192578315734863,0.025384069605774787,HistGradientBoostingRegressor(),3,0.2,180,41,1.0,250,80,18,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 180), ('model__max_depth', 41), ('model__max_features', 1.0), ('model__max_iter', 250), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 18), ('q', 10)])",-1449.2832537484267,-1405.286839372702,-1392.3339014617848,-1356.212863367816,-1410.5930918246104,-1402.741989955068,30.0249670163479,59
70,3.832889986038208,0.2538654058032176,0.7207743167877197,0.02917980401709832,HistGradientBoostingRegressor(),7,0.2,180,23,0.9,270,44,33,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.2), ('model__max_bins', 180), ('model__max_depth', 23), ('model__max_features', 0.9), ('model__max_iter', 270), ('model__max_leaf_nodes', 44), ('model__min_samples_leaf', 33), ('q', 10)])",-1428.6474685721794,-1487.6723273660664,-1415.1058805136286,-1396.2922116726186,-1425.934628624542,-1430.730503349807,30.65888302916409,97
71,3.5689221382141114,0.07357236978972712,0.7616814136505127,0.023141905724846003,HistGradientBoostingRegressor(),11,0.2,240,39,1.0,110,64,27,13,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 39), ('model__max_features', 1.0), ('model__max_iter', 110), ('model__max_leaf_nodes', 64), ('model__min_samples_leaf', 27), ('q', 13)])",-1440.9254234001812,-1434.2249926225654,-1411.3009341606148,-1425.5501424526612,-1443.058286967888,-1431.0119559207822,11.593707941801144,99
72,4.166678237915039,0.1438885338746167,0.8347770214080811,0.02007937482354573,HistGradientBoostingRegressor(),3,0.2,250,31,0.9,170,80,33,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 250), ('model__max_depth', 31), ('model__max_features', 0.9), ('model__max_iter', 170), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 33), ('q', 10)])",-1401.352453546144,-1386.641533217478,-1356.9949364702313,-1379.9784978890289,-1414.81980947501,-1387.9574461195784,19.621850241068508,33
73,3.8720027446746825,0.16820774984241196,0.7536730766296387,0.04419252369870159,HistGradientBoostingRegressor(),1,0.2,240,21,1.0,230,72,21,6,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 1), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 21), ('model__max_features', 1.0), ('model__max_iter', 230), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 21), ('q', 6)])",-1413.6170749742757,-1393.58311913773,-1366.3537477782018,-1363.3722731620574,-1386.8042576384057,-1384.746094538134,18.498547024127507,25
74,4.137488842010498,0.06321504839344146,0.8910912036895752,0.019614487167679686,HistGradientBoostingRegressor(),11,0.2,160,17,0.9,230,76,48,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 11), ('model__learning_rate', 0.2), ('model__max_bins', 160), ('model__max_depth', 17), ('model__max_features', 0.9), ('model__max_iter', 230), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 48), ('q', 10)])",-1409.981357008185,-1394.9889464025814,-1377.2086419315735,-1374.311351201433,-1419.7899695594374,-1395.256053220642,17.794429271639753,47
75,3.929564619064331,0.19352110176276235,0.759161376953125,0.019475173346595098,HistGradientBoostingRegressor(),3,0.2,250,43,0.8,270,72,18,11,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 250), ('model__max_depth', 43), ('model__max_features', 0.8), ('model__max_iter', 270), ('model__max_leaf_nodes', 72), ('model__min_samples_leaf', 18), ('q', 11)])",-1415.466079761822,-1376.1446700944696,-1354.409431031367,-1334.5747559466404,-1402.8135551762848,-1376.6816984021166,29.854443796885104,11
76,3.9191827297210695,0.14584616978829856,0.7984310150146484,0.014810142254450442,HistGradientBoostingRegressor(),7,0.2,240,41,0.8,230,76,21,10,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 7), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 41), ('model__max_features', 0.8), ('model__max_iter', 230), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 21), ('q', 10)])",-1385.1255887966045,-1362.953214520853,-1354.6155374327477,-1392.8279429699858,-1410.8843235737565,-1381.2813214587898,20.353987990357556,17
77,4.187832260131836,0.16001828626164014,0.8704349517822265,0.020680537622847998,HistGradientBoostingRegressor(),3,0.1,240,15,0.9,270,52,36,6,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.1), ('model__max_bins', 240), ('model__max_depth', 15), ('model__max_features', 0.9), ('model__max_iter', 270), ('model__max_leaf_nodes', 52), ('model__min_samples_leaf', 36), ('q', 6)])",-1435.687330170501,-1419.0226494419246,-1408.6396074646239,-1410.529091016223,-1432.0170832570566,-1421.1791522700657,10.984192889379896,87
78,3.551174259185791,0.07493199390107717,0.7602184295654297,0.018949115111704294,HistGradientBoostingRegressor(),5,0.2,250,23,0.8,90,76,36,3,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.2), ('model__max_bins', 250), ('model__max_depth', 23), ('model__max_features', 0.8), ('model__max_iter', 90), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 36), ('q', 3)])",-1444.1305001338976,-1448.5206930741008,-1415.7504423372259,-1412.6275657257413,-1437.9498528316371,-1431.7958108205205,14.79603967084763,100
79,3.850516700744629,0.1414584878786504,0.8759875774383545,0.04178348081162375,HistGradientBoostingRegressor(),3,0.2,160,31,0.8,270,76,21,13,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 3), ('model__learning_rate', 0.2), ('model__max_bins', 160), ('model__max_depth', 31), ('model__max_features', 0.8), ('model__max_iter', 270), ('model__max_leaf_nodes', 76), ('model__min_samples_leaf', 21), ('q', 13)])",-1429.0001533636155,-1410.5125404214828,-1393.8313792767765,-1392.8771411967466,-1416.4574730590577,-1408.5357374635357,13.761277191032535,63
80,4.590200996398925,0.2810441285495135,0.8446735858917236,0.07240896644996446,HistGradientBoostingRegressor(),5,0.2,240,27,0.7,270,80,18,12,"OrderedDict([('model', HistGradientBoostingRegressor()), ('model__l2_regularization', 5), ('model__learning_rate', 0.2), ('model__max_bins', 240), ('model__max_depth', 27), ('model__max_features', 0.7), ('model__max_iter', 270), ('model__max_leaf_nodes', 80), ('model__min_samples_leaf', 18), ('q', 12)])",-1432.6721208681101,-1392.225451557698,-1346.4536518323173,-1372.6796628771713,-1369.6340603255817,-1382.7329894921756,28.888978317087112,19
